"""ORIGIN"",""-425"",""36"",""-2035"",""0"",""-90"",""0"""
"""NODE"",""-456.113379"",""17.380967"",""-2069.716454"",""0.859937"",""-0.257172"",""0.440875"""
"""NODE"",""-456.32113"",""16.968973"",""-2069.523978"",""0.874508"",""-0.206489"",""0.438859"""
"""NODE"",""-456.507578"",""16.551783"",""-2069.321132"",""0.887243"",""-0.156432"",""0.43397"""
"""NODE"",""-456.672288"",""16.130456"",""-2069.108281"",""0.898257"",""-0.106863"",""0.426281"""
"""NODE"",""-456.814765"",""15.706034"",""-2068.88577"",""0.907584"",""-0.057677"",""0.41589"""
"""NODE"",""-456.9345"",""15.279598"",""-2068.653899"",""0.915333"",""-0.008419"",""0.402609"""
"""NODE"",""-457.031078"",""14.852146"",""-2068.413247"",""0.920844"",""0.038949"",""0.38798"""
"""NODE"",""-457.104663"",""14.424815"",""-2068.164414"",""0.924489"",""0.085298"",""0.371543"""
"""NODE"",""-457.155411"",""13.998586"",""-2067.908076"",""0.926241"",""0.130329"",""0.353684"""
"""NODE"",""-457.183445"",""13.574466"",""-2067.644845"",""0.926167"",""0.174199"",""0.334469"""
"""NODE"",""-457.188889"",""13.153437"",""-2067.375302"",""0.924292"",""0.216915"",""0.314057"""
"""NODE"",""-457.171928"",""12.73644"",""-2067.100009"",""0.920635"",""0.258464"",""0.292623"""
"""NODE"",""-457.1328"",""12.32436"",""-2066.819628"",""0.915227"",""0.298662"",""0.270482"""
"""NODE"",""-457.071957"",""11.917934"",""-2066.534903"",""0.90817"",""0.33716"",""0.248092"""
"""NODE"",""-456.990041"",""11.517789"",""-2066.246565"",""0.899591"",""0.37387"",""0.225736"""
"""NODE"",""-456.887748"",""11.124499"",""-2065.955326"",""0.889557"",""0.409001"",""0.203484"""
"""NODE"",""-456.765605"",""10.73862"",""-2065.661836"",""0.878031"",""0.44297"",""0.181215"""
"""NODE"",""-456.624025"",""10.360676"",""-2065.36674"",""0.865125"",""0.475583"",""0.159313"""
"""NODE"",""-456.463611"",""9.991063"",""-2065.070733"",""0.850905"",""0.506874"",""0.137984"""
"""NODE"",""-456.284987"",""9.630104"",""-2064.774482"",""0.835447"",""0.536873"",""0.117451"""
"""NODE"",""-456.08879"",""9.278055"",""-2064.478612"",""0.818854"",""0.565581"",""0.097962"""
"""NODE"",""-455.875752"",""8.935077"",""-2064.183734"",""0.801326"",""0.592866"",""0.079923"""
"""NODE"",""-455.646689"",""8.601241"",""-2063.890387"",""0.782632"",""0.619281"",""0.063071"""
"""NODE"",""-455.402039"",""8.276805"",""-2063.599081"",""0.762667"",""0.645049"",""0.04745"""
"""NODE"",""-455.142249"",""7.962064"",""-2063.31025"",""0.741484"",""0.670147"",""0.033246"""
"""NODE"",""-454.868016"",""7.657291"",""-2063.024097"",""0.719325"",""0.694367"",""0.020633"""
"""NODE"",""-454.580131"",""7.362667"",""-2062.740737"",""0.696393"",""0.717595"",""0.009657"""
"""NODE"",""-454.2794"",""7.078315"",""-2062.460234"",""0.672776"",""0.739847"",""0.000239"""
"""NODE"",""-453.966528"",""6.804471"",""-2062.182562"",""0.648273"",""0.761366"",""-0.008012"""
"""NODE"",""-453.64211"",""6.541471"",""-2061.907675"",""0.62291"",""0.782146"",""-0.015212"""
"""NODE"",""-453.306744"",""6.289599"",""-2061.635523"",""0.596844"",""0.802073"",""-0.021349"""
"""NODE"",""-452.961081"",""6.049024"",""-2061.36604"",""0.570366"",""0.820969"",""-0.026296"""
"""NODE"",""-452.60587"",""5.819776"",""-2061.099106"",""0.543562"",""0.838827"",""-0.030145"""
"""NODE"",""-452.241778"",""5.602026"",""-2060.834521"",""0.516175"",""0.855837"",""-0.033277"""
"""NODE"",""-451.869371"",""5.396022"",""-2060.572113"",""0.488376"",""0.871903"",""-0.035697"""
"""NODE"",""-451.489271"",""5.201857"",""-2060.311718"",""0.460385"",""0.886933"",""-0.037365"""
"""NODE"",""-451.102106"",""5.019539"",""-2060.05317"",""0.432304"",""0.900912"",""-0.038352"""
"""NODE"",""-450.708471"",""4.849066"",""-2059.796312"",""0.404175"",""0.913859"",""-0.038777"""
"""NODE"",""-450.308934"",""4.690412"",""-2059.540998"",""0.376151"",""0.925751"",""-0.038676"""
"""NODE"",""-449.904105"",""4.543426"",""-2059.287038"",""0.348402"",""0.936572"",""-0.038064"""
"""NODE"",""-449.494559"",""4.407989"",""-2059.034221"",""0.320917"",""0.94638"",""-0.037114"""
"""NODE"",""-449.080835"",""4.283968"",""-2058.78235"",""0.293804"",""0.955191"",""-0.0359"""
"""NODE"",""-448.663461"",""4.171158"",""-2058.53123"",""0.267262"",""0.963009"",""-0.034426"""
"""NODE"",""-448.242968"",""4.069239"",""-2058.280656"",""0.241535"",""0.969842"",""-0.032669"""
"""NODE"",""-447.819871"",""3.977853"",""-2058.0304"",""0.216534"",""0.975787"",""-0.030863"""
"""NODE"",""-447.39461"",""3.896698"",""-2057.780284"",""0.192416"",""0.980884"",""-0.029039"""
"""NODE"",""-446.967616"",""3.825338"",""-2057.530131"",""0.169449"",""0.985165"",""-0.027162"""
"""NODE"",""-446.539308"",""3.763228"",""-2057.279755"",""0.147831"",""0.98869"",""-0.02525"""
"""NODE"",""-446.110083"",""3.709755"",""-2057.028955"",""0.127688"",""0.991539"",""-0.023376"""
"""NODE"",""-445.680288"",""3.664283"",""-2056.777552"",""0.109082"",""0.993797"",""-0.02163"""
"""NODE"",""-445.250164"",""3.626177"",""-2056.525486"",""0.091905"",""0.995565"",""-0.020106"""
"""NODE"",""-444.819881"",""3.59491"",""-2056.27275"",""0.076101"",""0.996923"",""-0.018801"""
"""NODE"",""-444.38959"",""3.569835"",""-2056.019338"",""0.062021"",""0.997922"",""-0.01746"""
"""NODE"",""-443.959434"",""3.550091"",""-2055.765224"",""0.049867"",""0.998629"",""-0.015918"""
"""NODE"",""-443.529533"",""3.534791"",""-2055.510371"",""0.039556"",""0.999116"",""-0.014197"""
"""NODE"",""-443.099973"",""3.523138"",""-2055.254751"",""0.030878"",""0.999446"",""-0.012396"""
"""NODE"",""-442.670807"",""3.514463"",""-2054.998352"",""0.0236"",""0.999665"",""-0.01062"""
"""NODE"",""-442.242061"",""3.508222"",""-2054.74118"",""0.017505"",""0.999807"",""-0.00896"""
"""NODE"",""-441.813744"",""3.50398"",""-2054.483254"",""0.012404"",""0.999895"",""-0.007483"""
"""NODE"",""-441.385849"",""3.501393"",""-2054.224605"",""0.008143"",""0.999947"",""-0.006232"""
"""NODE"",""-440.958362"",""3.500183"",""-2053.965273"",""0.004594"",""0.999976"",""-0.00523"""
"""NODE"",""-440.531259"",""3.500016"",""-2053.705306"",""0.002464"",""0.999989"",""-0.003976"""
"""NODE"",""-440.10453"",""3.500007"",""-2053.444724"",""0.001565"",""0.999996"",""-0.002533"""
"""NODE"",""-439.678147"",""3.500002"",""-2053.183578"",""0.000903"",""0.999999"",""-0.001461"""
"""NODE"",""-439.252067"",""3.500001"",""-2052.921938"",""0.000444"",""1.0"",""-0.000718"""
"""NODE"",""-438.826249"",""3.5"",""-2052.659871"",""0.00016"",""1.0"",""-0.000259"""
"""NODE"",""-438.40065"",""3.5"",""-2052.397448"",""0.000023"",""1.0"",""-0.000038"""
"""NODE"",""-437.975222"",""3.5"",""-2052.134749"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-437.549829"",""3.5"",""-2051.871994"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-437.124435"",""3.5"",""-2051.609238"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-436.699042"",""3.5"",""-2051.346482"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-436.273649"",""3.5"",""-2051.083727"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-435.848255"",""3.5"",""-2050.820971"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-435.422862"",""3.5"",""-2050.558216"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-434.997469"",""3.5"",""-2050.29546"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-434.572075"",""3.5"",""-2050.032705"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-434.146682"",""3.5"",""-2049.769949"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-433.721288"",""3.5"",""-2049.507194"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-433.295895"",""3.5"",""-2049.244438"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-432.870501"",""3.5"",""-2048.981683"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-432.445108"",""3.5"",""-2048.718927"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-432.019715"",""3.5"",""-2048.456172"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-431.594321"",""3.5"",""-2048.193416"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-431.168928"",""3.5"",""-2047.930661"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-430.743534"",""3.5"",""-2047.667905"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-430.318141"",""3.5"",""-2047.40515"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-429.892747"",""3.5"",""-2047.142394"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-429.467354"",""3.5"",""-2046.879639"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-429.041961"",""3.5"",""-2046.616883"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-428.616567"",""3.5"",""-2046.354128"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-428.191174"",""3.5"",""-2046.091372"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-427.765781"",""3.5"",""-2045.828617"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-427.340387"",""3.5"",""-2045.565861"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-426.914994"",""3.5"",""-2045.303105"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-426.489601"",""3.5"",""-2045.04035"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-426.064207"",""3.5"",""-2044.777594"",""0.0"",""1.0"",""0.0"""
"""NODE"",""-425.638811"",""3.5"",""-2044.514843"",""-0.000003"",""1.0"",""0.000002"""
"""NODE"",""-425.213251"",""3.499996"",""-2044.252358"",""-0.000032"",""1.0"",""0.000232"""
"""NODE"",""-424.787217"",""3.499853"",""-2043.990643"",""-0.000062"",""0.999999"",""0.001108"""
"""NODE"",""-424.360484"",""3.499466"",""-2043.730069"",""-0.000442"",""0.999996"",""0.002709"""
"""NODE"",""-423.932851"",""3.498819"",""-2043.470977"",""-0.001331"",""0.999985"",""0.005233"""
"""NODE"",""-423.504119"",""3.497907"",""-2043.213707"",""-0.002888"",""0.999956"",""0.008876"""
"""NODE"",""-423.074102"",""3.49677"",""-2042.958591"",""-0.005336"",""0.999891"",""0.013793"""
"""SIGN"",""LINES"",""[!train]"",""launch 20"",""1.2"","""""
"""NODE"",""-422.642648"",""3.495565"",""-2042.705915"",""-0.009099"",""0.999758"",""0.020007"""
"""SIGN"",""LINES"",""[!train]"",""property"",""maxspeed"",""95kmh"""
"""NODE"",""-422.209699"",""3.494767"",""-2042.455808"",""-0.015139"",""0.999516"",""0.02717"""
"""SIGN"",""LINES"",""[!train]"",""launch 0"",""0.68"","""""
"""NODE"",""-421.775436"",""3.495615"",""-2042.20799"",""-0.025168"",""0.999092"",""0.034379"""
"""NODE"",""-421.340269"",""3.500174"",""-2041.961805"",""-0.039679"",""0.998351"",""0.041494"""
"""NODE"",""-420.904565"",""3.510205"",""-2041.716737"",""-0.058368"",""0.997102"",""0.048803"""
"""NODE"",""-420.468987"",""3.527773"",""-2041.471877"",""-0.082343"",""0.995061"",""0.055435"""
"""NODE"",""-420.034609"",""3.555431"",""-2041.225828"",""-0.111403"",""0.991901"",""0.061012"""
"""NODE"",""-419.602457"",""3.595087"",""-2040.977525"",""-0.144752"",""0.98729"",""0.06561"""
"""NODE"",""-419.174057"",""3.648965"",""-2040.725433"",""-0.182964"",""0.98076"",""0.068079"""
"""NODE"",""-418.750821"",""3.718923"",""-2040.468626"",""-0.224264"",""0.972067"",""0.069214"""
"""NODE"",""-418.334173"",""3.806173"",""-2040.206419"",""-0.268779"",""0.960775"",""0.068326"""
"""NODE"",""-417.925995"",""3.912491"",""-2039.938001"",""-0.316632"",""0.94635"",""0.064537"""
"""NODE"",""-417.527805"",""4.038959"",""-2039.663407"",""-0.365184"",""0.929017"",""0.059732"""
"""NODE"",""-417.141046"",""4.185511"",""-2039.382542"",""-0.414377"",""0.908535"",""0.053437"""
"""NODE"",""-416.767657"",""4.352474"",""-2039.095041"",""-0.464191"",""0.884592"",""0.044986"""
"""NODE"",""-416.409465"",""4.539812"",""-2038.800871"",""-0.513099"",""0.857592"",""0.035566"""
"""NODE"",""-416.06811"",""4.746565"",""-2038.499749"",""-0.561044"",""0.827422"",""0.024533"""
"""NODE"",""-415.745522"",""4.971961"",""-2038.191414"",""-0.607337"",""0.79435"",""0.01225"""
"""NODE"",""-415.443143"",""5.214665"",""-2037.875834"",""-0.651293"",""0.758826"",""-0.000841"""
"""NODE"",""-415.162279"",""5.473132"",""-2037.552944"",""-0.692708"",""0.721064"",""-0.014884"""
"""NODE"",""-414.904222"",""5.745685"",""-2037.222719"",""-0.731276"",""0.681431"",""-0.02979"""
"""NODE"",""-414.669927"",""6.030488"",""-2036.885185"",""-0.766732"",""0.640358"",""-0.045417"""
"""NODE"",""-414.460172"",""6.325517"",""-2036.54036"",""-0.798931"",""0.598245"",""-0.061746"""
"""NODE"",""-414.275378"",""6.628674"",""-2036.188399"",""-0.827555"",""0.55595"",""-0.077932"""
"""NODE"",""-414.115505"",""6.937765"",""-2035.829432"",""-0.852664"",""0.513933"",""-0.094005"""
"""NODE"",""-413.980123"",""7.250508"",""-2035.463641"",""-0.874319"",""0.472823"",""-0.109567"""
"""NODE"",""-413.868439"",""7.564788"",""-2035.091208"",""-0.892556"",""0.433697"",""-0.123495"""
"""NODE"",""-413.779426"",""7.878171"",""-2034.711959"",""-0.907848"",""0.396241"",""-0.137129"""
"""NODE"",""-413.711228"",""8.188417"",""-2034.32588"",""-0.920259"",""0.362232"",""-0.148023"""
"""NODE"",""-413.662121"",""8.493086"",""-2033.932526"",""-0.930272"",""0.331536"",""-0.157091"""
"""NODE"",""-413.630468"",""8.789892"",""-2033.531442"",""-0.938221"",""0.304224"",""-0.16489"""
"""NODE"",""-413.614394"",""9.076666"",""-2033.122216"",""-0.944459"",""0.281215"",""-0.170046"""
"""NODE"",""-413.611601"",""9.350918"",""-2032.704191"",""-0.949259"",""0.262924"",""-0.172565"""
"""NODE"",""-413.619557"",""9.610195"",""-2032.276783"",""-0.95291"",""0.249681"",""-0.172108"""
"""NODE"",""-413.635688"",""9.85211"",""-2031.839546"",""-0.955581"",""0.241575"",""-0.16884"""
"""NODE"",""-413.657966"",""10.074419"",""-2031.392292"",""-0.957265"",""0.238126"",""-0.164133"""
"""NODE"",""-413.685093"",""10.275186"",""-2030.93523"",""-0.957936"",""0.23924"",""-0.158501"""
"""NODE"",""-413.715941"",""10.452589"",""-2030.46884"",""-0.957555"",""0.245151"",""-0.151624"""
"""NODE"",""-413.749361"",""10.60497"",""-2029.993866"",""-0.956124"",""0.255609"",""-0.143148"""
"""NODE"",""-413.78465"",""10.731769"",""-2029.511561"",""-0.953561"",""0.269572"",""-0.134358"""
"""NODE"",""-413.82163"",""10.833003"",""-2029.023375"",""-0.949873"",""0.286687"",""-0.124709"""
"""NODE"",""-413.860134"",""10.908405"",""-2028.530653"",""-0.945049"",""0.306518"",""-0.113709"""
"""NODE"",""-413.900025"",""10.958361"",""-2028.034812"",""-0.939042"",""0.328528"",""-0.10134"""
"""NODE"",""-413.941361"",""10.983011"",""-2027.537185"",""-0.931848"",""0.352157"",""-0.087438"""
"""NODE"",""-413.984231"",""10.983142"",""-2027.039075"",""-0.923482"",""0.37683"",""-0.07197"""
"""NODE"",""-414.028762"",""10.959606"",""-2026.541665"",""-0.913931"",""0.402089"",""-0.055276"""
"""NODE"",""-414.075312"",""10.913094"",""-2026.046058"",""-0.903322"",""0.42734"",""-0.037281"""
"""NODE"",""-414.12415"",""10.844683"",""-2025.553213"",""-0.891731"",""0.452189"",""-0.018439"""
"""NODE"",""-414.175652"",""10.755685"",""-2025.063935"",""-0.879388"",""0.476106"",""0.000637"""
"""NODE"",""-414.230511"",""10.647654"",""-2024.578868"",""-0.866415"",""0.498963"",""0.019005"""
"""NODE"",""-414.289256"",""10.522187"",""-2024.098472"",""-0.85311"",""0.520413"",""0.037066"""
"""NODE"",""-414.352217"",""10.380711"",""-2023.623079"",""-0.839643"",""0.54046"",""0.05387"""
"""NODE"",""-414.420108"",""10.225732"",""-2023.152595"",""-0.826231"",""0.559331"",""0.067018"""
"""NODE"",""-414.494152"",""10.05992"",""-2022.686751"",""-0.813024"",""0.577265"",""0.075871"""
"""NODE"",""-414.575735"",""9.885709"",""-2022.225249"",""-0.800125"",""0.594461"",""0.080101"""
"""NODE"",""-414.666457"",""9.705427"",""-2021.767804"",""-0.787421"",""0.611329"",""0.079024"""
"""NODE"",""-414.768199"",""9.52114"",""-2021.314291"",""-0.774453"",""0.628417"",""0.072901"""
"""NODE"",""-414.882864"",""9.335001"",""-2020.864638"",""-0.760779"",""0.646071"",""0.0617"""
"""NODE"",""-415.012224"",""9.149227"",""-2020.418844"",""-0.745916"",""0.664463"",""0.045808"""
"""NODE"",""-415.157872"",""8.965996"",""-2019.977045"",""-0.729379"",""0.68363"",""0.025606"""
"""NODE"",""-415.321279"",""8.78735"",""-2019.53961"",""-0.710734"",""0.703459"",""0.00168"""
"""NODE"",""-415.503666"",""8.615226"",""-2019.107096"",""-0.689549"",""0.723791"",""-0.025462"""
"""NODE"",""-415.706004"",""8.45142"",""-2018.680264"",""-0.665629"",""0.744267"",""-0.054815"""
"""NODE"",""-415.928826"",""8.297691"",""-2018.259943"",""-0.638814"",""0.764574"",""-0.085692"""
"""NODE"",""-416.172211"",""8.155598"",""-2017.847011"",""-0.608962"",""0.784467"",""-0.117373"""
"""NODE"",""-416.43605"",""8.026548"",""-2017.442428"",""-0.57584"",""0.803761"",""-0.14959"""
"""NODE"",""-416.720314"",""7.912059"",""-2017.047437"",""-0.539247"",""0.822242"",""-0.182016"""
"""NODE"",""-417.024601"",""7.813084"",""-2016.663319"",""-0.500027"",""0.839479"",""-0.212714"""
"""NODE"",""-417.34777"",""7.730023"",""-2016.291016"",""-0.458381"",""0.855406"",""-0.24118"""
"""NODE"",""-417.688796"",""7.663597"",""-2015.93155"",""-0.414005"",""0.87004"",""-0.267637"""
"""NODE"",""-418.046685"",""7.614342"",""-2015.585964"",""-0.367892"",""0.883287"",""-0.29062"""
"""NODE"",""-418.419843"",""7.582656"",""-2015.25477"",""-0.318785"",""0.895174"",""-0.311513"""
"""NODE"",""-418.807095"",""7.568666"",""-2014.938901"",""-0.268558"",""0.9057"",""-0.328"""
"""NODE"",""-419.206964"",""7.572197"",""-2014.638848"",""-0.217338"",""0.914988"",""-0.339944"""
"""NODE"",""-419.618"",""7.592927"",""-2014.354999"",""-0.16506"",""0.923103"",""-0.347327"""
"""NODE"",""-420.038899"",""7.630823"",""-2014.087883"",""-0.111379"",""0.929948"",""-0.350416"""
"""NODE"",""-420.468497"",""7.68558"",""-2013.838105"",""-0.057745"",""0.935759"",""-0.347879"""
"""NODE"",""-420.905275"",""7.756548"",""-2013.605424"",""-0.004835"",""0.940488"",""-0.339793"""
"""NODE"",""-421.347767"",""7.843054"",""-2013.389372"",""0.046914"",""0.944078"",""-0.326368"""
"""NODE"",""-421.794592"",""7.944457"",""-2013.189311"",""0.097087"",""0.946434"",""-0.307955"""
"""NODE"",""-422.244515"",""8.06012"",""-2013.004506"",""0.145152"",""0.94752"",""-0.284845"""
"""NODE"",""-422.696598"",""8.18905"",""-2012.834304"",""0.189826"",""0.947646"",""-0.256774"""
"""NODE"",""-423.150193"",""8.329674"",""-2012.677927"",""0.230222"",""0.947038"",""-0.223869"""
"""NODE"",""-423.604835"",""8.480342"",""-2012.53447"",""0.265841"",""0.945783"",""-0.186612"""
"""NODE"",""-424.060293"",""8.639269"",""-2012.403003"",""0.29594"",""0.944071"",""-0.145429"""
"""NODE"",""-424.516573"",""8.804396"",""-2012.282461"",""0.319719"",""0.942136"",""-0.100799"""
"""NODE"",""-424.9739"",""8.973433"",""-2012.171691"",""0.336755"",""0.940081"",""-0.05333"""
"""NODE"",""-425.432746"",""9.143947"",""-2012.069813"",""0.346425"",""0.93807"",""-0.003871"""
"""NODE"",""-425.893766"",""9.313118"",""-2011.975814"",""0.347987"",""0.936325"",""0.046912"""
"""NODE"",""-426.357726"",""9.477693"",""-2011.888354"",""0.341181"",""0.934871"",""0.098035"""
"""NODE"",""-426.825384"",""9.634252"",""-2011.806042"",""0.326268"",""0.933621"",""0.147991"""
"""NODE"",""-427.297281"",""9.779705"",""-2011.727679"",""0.304364"",""0.932318"",""0.195309"""
"""NODE"",""-427.773862"",""9.910821"",""-2011.652473"",""0.275453"",""0.931172"",""0.238839"""
"""NODE"",""-428.255303"",""10.024206"",""-2011.579506"",""0.240173"",""0.930289"",""0.277271"""
"""NODE"",""-428.741304"",""10.116802"",""-2011.507498"",""0.200686"",""0.929646"",""0.309005"""
"""NODE"",""-429.23107"",""10.186589"",""-2011.435301"",""0.158641"",""0.929444"",""0.333117"""
"""NODE"",""-429.723644"",""10.232375"",""-2011.363009"",""0.113777"",""0.929825"",""0.349972"""
"""NODE"",""-430.217937"",""10.253212"",""-2011.290966"",""0.068989"",""0.930575"",""0.359542"""
"""NODE"",""-430.712673"",""10.2507"",""-2011.218942"",""0.027418"",""0.931745"",""0.362076"""
"""NODE"",""-431.206793"",""10.226743"",""-2011.146586"",""-0.011329"",""0.933493"",""0.358417"""
"""NODE"",""-431.699473"",""10.183709"",""-2011.073187"",""-0.045109"",""0.935986"",""0.349136"""
"""NODE"",""-432.190249"",""10.124995"",""-2010.99785"",""-0.072589"",""0.939452"",""0.334903"""
"""NODE"",""-432.679047"",""10.054465"",""-2010.919793"",""-0.0936"",""0.943995"",""0.316405"""
"""NODE"",""-433.166011"",""9.975636"",""-2010.838263"",""-0.108888"",""0.949494"",""0.294287"""
"""NODE"",""-433.651664"",""9.892587"",""-2010.753158"",""-0.115929"",""0.956165"",""0.268903"""
"""NODE"",""-434.136751"",""9.81014"",""-2010.664329"",""-0.114992"",""0.963741"",""0.240791"""
"""NODE"",""-434.621891"",""9.73241"",""-2010.571638"",""-0.106997"",""0.971767"",""0.210288"""
"""NODE"",""-435.107543"",""9.66319"",""-2010.474995"",""-0.092405"",""0.979718"",""0.177801"""
"""NODE"",""-435.593896"",""9.605462"",""-2010.374423"",""-0.072947"",""0.986948"",""0.143567"""
